,Unnamed: 0,Unnamed: 0.1,Partition Ratio,SMILES,Rank,HighThreshold,MediumThreshold,LowThreshold,scaffold
545,545,546,1.694396583177326,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(COC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(CN7CCCCC7)=CC=C6)=C2C=C\1,547,0,0,1,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(COc5ccccc5)nn4)cc3oc-2c1
546,546,547,1.68710416,CCCC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4OC)C=CC2=C3c2ccc(N)cc2)nn1,548,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
547,547,548,1.685342579628477,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(O)c(Br)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,549,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
548,548,549,1.684694859028715,Cc1cc(C2c3ccc(N)cc3Oc3cc(N(C)C)ccc32)ccc1F,550,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
549,549,550,1.684229062474383,CC1=CC(/C=C/C(CCCCCC)=C\C2=CC=CC=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,551,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=CC=Cc3ccccc3)=[N+]12
550,550,551,1.683767640571471,CC(CCc1ccccc1)NC(=O)CCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,552,0,0,1,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCCCc1ccccc1
551,551,552,1.682309106586283,CC1=CC(/C=C/C2=CC=C(OC(F)(F)O3)C3=C2)=[N+]([B-](F)4F)C1=Cc5n4ccc5,553,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc4c(c3)OCO4)=[N+]12
552,552,553,1.682124092,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CO)nn5)n4[B-]3(F)F)C=C2)CC(C)O1,554,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
553,553,554,1.680942929561866,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1O,555,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
554,554,555,1.679525882798153,CC1=CC(/C=C/C2=CC(Br)=CC(Br)=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,556,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
555,555,556,1.675836114821585,C[N+]1=C(/C=C/C2=CC=C(O)C=C2O)C=CC3=C1C=CC=C3,557,0,0,1,C(=Cc1ccc2ccccc2[nH+]1)c1ccccc1
556,556,557,1.674991007298328,CCCc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1,558,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
557,557,558,1.674991007298328,Cc1cc(/C=C/c2ccc(C#N)cc2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,559,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
558,558,559,1.671915743848884,Cc1cc(/C=C/c2cc(F)ccc2O)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,560,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
559,559,560,1.658265213474765,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccc([N+](=O)[O-])cc2)C(C)=O)C(C)(C)c2ccccc21,561,0,0,1,C(=CC1=C(NCCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
560,560,561,1.655865439682124,CC1=CC(/C=C/C2=CC=CC(OC3=CC(Cl)=C(Cl)C=C3)=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(N)C=C6)=C41)=CC=C5,562,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3cccc(Oc4ccccc4)c3)=[N+]12
561,561,562,1.652534030690533,COc1ccc2cc(C3c4ccc(N)cc4Oc4cc(N5CCCCC5)ccc43)ccc2c1,563,0,0,1,c1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc2ccccc2c1
562,562,563,1.649482113802536,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc(N(C)C)cc1,564,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
563,563,564,1.64831216231913,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC(C=CC(OC)=C7)=C7C=C6)=C2C=C\1,565,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
564,564,565,1.645947525006369,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c(OC)c1,566,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
565,565,566,1.644396155006735,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc(Cl)cc(Cl)c4Cl)=[N+]3[B-](F)(F)n3cccc32)cc1,567,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
566,566,567,1.634636456050646,Cc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CCNC(=O)CCl,568,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
567,567,568,1.632626845256469,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(C2OCCCO2)cc1,569,0,0,1,c1ccc2c(c1)Oc1ccccc1C2c1ccc(C2OCCCO2)cc1
568,568,569,1.631075859759403,C[N+]1=C(/C=C/C2=CC=CC=C2O)C=CC3=C1C=CC=C3,570,0,0,1,C(=Cc1ccc2ccccc2[nH+]1)c1ccccc1
569,569,570,1.630340543255302,NCCCN(CCC(=O)NCCCCc1ccccc1)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,571,0,0,1,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCCCCc1ccccc1
570,570,571,1.630064068581174,CC1=CC(C)=[N+]([B-](F)(n2c3c(C)cc2C)F)C1=C3C4=CC=C(C(N(CC5=CC=C(F)C=C5)CCCNC(C)=O)=O)C=C4,572,0,0,1,O=C(NCc1ccccc1)c1ccc(C2=C3C=CC=[N+]3[BH2-]n3cccc32)cc1
571,571,572,1.62163276524178,CCNc1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(N(C)C)cc1,573,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
572,572,573,1.620092803325628,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc2ccccc2c1,574,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccc3ccccc3c2)NC1
573,573,574,1.617054447,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(C5CC5)nn4)n3[B-]2(F)F)C=C1,575,0,0,1,[BH2-]1n2c(ccc2-n2cc(C3CC3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
574,574,575,1.614754113212491,F[B-]1(F)[N+]2=C(/C=C/C3=C4C=CC(C5=C64)=CC=CC5=CC=C6C=C3)C=C(C)C2=CC7=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N17,576,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc4ccc5cccc6ccc3c4c56)=[N+]12
575,575,576,1.612803549004275,CSc1ccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)cc1,577,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
576,576,577,1.612803549004275,COc1c(C)cc(-c2c3cc/c(=[N+](/C)CCCNC(C)=O)cc-3oc3c2=CC=C(n2cc(CCC(C)C)nn2)CC=3)cc1C,578,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3c(oc-2c1)=CCC(n1ccnn1)=CC=3
577,577,578,1.611116641,CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(OC)ccc4OC)C=CC2=C3c2ccc(N)cc2)nn1,579,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
578,578,579,1.608969973872722,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=C6C=CC(C7=C86)=CC=CC7=CC=C8C=C5)C=C4)=CC=C2,580,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc4ccc5cccc6ccc3c4c56)=[N+]12
579,579,580,1.605505129708039,CC1(C)C(/C=C/C=C/C=C2N(CCCCNS(=O)(C3=C(N=CC=C4)C4=CC=C3)=O)C(C=CC=C5)=C5C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C6=CC=CC=C61,581,0,0,1,O=S(=O)(NCCCCN1C(=CC=CC=CC2=[NH+]c3ccccc3C2)Cc2ccccc21)c1cccc2cccnc12
580,580,581,1.60501565627962,CN(C)C(C=C1)=CC=C1/C=C/C2=CC=CC=[N+]2CC3=CC=C(C4=CC=CC=C4)C=C3,582,0,0,1,C(=Cc1cccc[n+]1Cc1ccc(-c2ccccc2)cc1)c1ccccc1
581,581,582,1.601267013791107,Cc1cc(/C=C/c2ccco2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,583,0,0,1,[BH2-]1n2c(C=Cc3ccco3)ccc2C=C2C=CC=[N+]12
582,582,583,1.601056458052194,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(N(C)C)C=C5)N=N4)=CC=C3C(C6=CC=C(OC7=CC=CC=C7)C=C6)=C2C=C\1,584,0,0,1,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
583,583,584,1.594005799377996,CCN(CC)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc1,585,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
584,584,585,1.573263869328903,C/[N+](CCNC(C)=O)=C1C=C2OC3=C(C=CC(N4C=C(C(C)(C)C)N=N4)=C3)C(C5=CC=C(OC6=CC=CC=C6)C=C5)=C2C=C\1,586,0,0,1,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4ccnn4)cc3oc-2c1
585,585,586,1.572566492462716,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c(Cl)c1OC,587,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
586,586,587,1.571514001710853,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccccc1,588,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
587,587,588,1.569409146531524,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(OCc5ccccc5)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,589,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(OCc4ccccc4)cc3)=[N+]12
588,588,589,1.565811791461487,CN(C)c1ccc2c(c1)N(C)c1cc(N)ccc1C2c1cccc(F)c1,590,0,0,1,c1ccc(C2c3ccccc3Nc3ccccc32)cc1
589,589,590,1.565388432425564,Cc1cc(/C=C/c2c3ccccc3c(C)c3ccccc23)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,591,0,0,1,[BH2-]1n2c(C=Cc3c4ccccc4cc4ccccc34)ccc2C=C2C=CC=[N+]12
590,590,591,1.564996451587853,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC(C)=CC=C5)N=N4)=CC=C3C(C6=CC=C(OC7=CC=CC=C7)C=C6)=C2C=C\1,592,0,0,1,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
591,591,592,1.552597691602189,Nc1ccc2c(c1)Oc1cc(O)ccc1C2c1ccc(-c2ccccc2)cc1,593,0,0,1,c1ccc(-c2ccc(C3c4ccccc4Oc4ccccc43)cc2)cc1
592,592,593,1.550877916539195,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(CN7CCCCC7)=CC=C6)=C2C=C\1,594,0,0,1,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(CCc5ccccc5)nn4)cc3oc-2c1
593,593,594,1.550785621691523,C/[N+](CCCN)=c1/ccc2c(-c3cccc(CN4CCOCC4)c3)c3ccc(-n4cc(CC5CCCCC5)nn4)cc3oc-2c1,595,0,0,1,[N+]=c1ccc2c(-c3cccc(CN4CCOCC4)c3)c3ccc(-n4cc(CC5CCCCC5)nn4)cc3oc-2c1
594,594,595,1.550411254453332,CCNc1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(C(C)(C)C)cc1,596,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
595,595,596,1.542826621577896,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(F)cc1,597,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
596,596,597,1.537684096216542,C[N+]1=CC=C(C)C=C1/C=C/C2=CC=C(N(C)CCC#N)C=C2,598,0,0,1,C(=Cc1cccc[nH+]1)c1ccccc1
597,597,598,1.536777599760174,Nc1ccc2c(c1)Oc1cc(N)ccc1C2c1cccc(Cl)c1,599,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
598,598,599,1.536622116120673,Cc1cc(/C=C/c2ccsc2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,600,0,0,1,[BH2-]1n2c(C=Cc3ccsc3)ccc2C=C2C=CC=[N+]12
599,599,600,1.52601945772968,Cc1cc(/C=C/c2cccc(C=O)c2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,601,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
600,600,601,1.525046791462005,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C)=C(OC)C(C)=C6)=C2C=C\1,602,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(CCc5ccccc5)nn4)cc3oc-2c1
601,601,602,1.524657145089119,CC1=CC(/C=C/C2=CC(O)=C(OC)C(OC)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,603,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
602,602,603,1.52453436542118,F[B-]1(F)[N+]2=C(/C=C/C3=C(C=CC=C4C)C4=CC=C3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,604,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3cccc4ccccc34)=[N+]12
603,603,604,1.523626953656532,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCCOC(C)C)C(C)=O)C(C)(C)c2ccccc21,605,0,0,1,C(=CC1=[NH+]c2ccccc2C1)C1=CC(=CC=C2Cc3ccccc3N2)CCC1
604,604,605,1.519648813751127,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(C(C)(C)C)cc1,606,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
605,605,606,1.516546462124362,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2cccc(F)c2)C(C)(C)c2ccccc21,607,0,0,1,O=C(CCCC(=O)N(CCCN1CCCCC1)C1=C(C=CC2=[NH+]c3ccccc3C2)CCCC1=CC=C1Cc2ccccc2N1)NCCc1ccccc1
606,606,607,1.516000871094705,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC(C)=C(F)C=C6)=C2C=C\1,608,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
607,607,608,1.514755835332176,CC1=CC(/C=C/C2=CC=C(F)C(OC)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,609,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
608,608,609,1.509862475211399,CC1=CC(/C=C/C2=CC=CC(OC3=CC(Cl)=C(Cl)C=C3)=C2)=[N+]4[B-](F)(F)N5C(C=C41)=CC=C5,610,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3cccc(Oc4ccccc4)c3)=[N+]12
609,609,610,1.509024970336861,CC1=CC(/C=C/C/C=C/C2=CC=C(N(C)C)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,611,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=CCC=Cc3ccccc3)=[N+]12
610,610,611,1.506657676256653,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=C(O)C(OC)=CC(Cl)=C5)C=C4)=CC=C2,612,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
611,611,612,1.500434396868752,C/[N+](CCCN)=c1/ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(C(C)(C)C)nn4)cc3oc-2c1,613,0,0,1,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4ccnn4)cc3oc-2c1
612,612,613,1.500099815423463,COc1ccc2cc(-c3c4cc/c(=[N+](/C)CCCN)cc-4oc4cc(-n5cc(C6CCCCC6)nn5)ccc34)ccc2c1,614,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(C5CCCCC5)nn4)cc3oc-2c1
613,613,614,1.499637139663941,CC1=CC(/C=C/C2=C(OC3=CC=C(F)C=C3)C=CC=C2)=[N+]([B-](F)4F)C1=Cc5n4ccc5,615,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3Oc3ccccc3)=[N+]12
614,614,615,1.498913041005264,COc1c(Br)cc(Br)cc1C=CC1=[N+]2C(=C(c3ccc(NC(C)=O)cc3)c3cccn3[B-]2(F)F)C(C)=C1,616,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
615,615,616,1.498592278726684,Cc1cc(/C=C/c2ccc(N(C)C)c3ccccc23)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,617,0,0,1,[BH2-]1n2c(C=Cc3cccc4ccccc34)ccc2C=C2C=CC=[N+]12
616,616,617,1.495222106,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2OC)C(C)=O)C(C)(C)c2ccccc21,618,0,0,1,C(=CC1=C(NCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
617,617,618,1.492721547827904,COc1ccc(-c2c3cc/c(=[N+](/C)CCCN)cc-3oc3cc(-n4cc(C5CC5)nn4)ccc23)cc1,619,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(C5CC5)nn4)cc3oc-2c1
618,618,619,1.48985802184101,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1cccc(Cl)c1,620,0,0,1,c1ccc(C2c3ccccc3Sc3ccccc32)cc1
619,619,620,1.489173692109205,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5CCCC5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,621,0,0,1,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(C5CCCC5)nn4)cc3oc-2c1
620,620,621,1.488246553884185,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=CC(c4ccccc4)c4ccccc4)=[N+]3[B-](F)(F)n3cccc32)cc1,622,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=CC(c3ccccc3)c3ccccc3)=[N+]12
621,621,622,1.485584405393665,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(N4CCCCC4)C=C3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,623,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc(N4CCCCC4)cc3)=[N+]12
622,622,623,1.485560776080857,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c(OC)c1OC,624,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
623,623,624,1.478380089207373,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(CCCC)C=C5)N=N4)=CC=C3C(C6=CC(C=CC=C7)=C7C=C6)=C2C=C\1,625,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
624,624,625,1.477702287248374,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=NC=CN5C)C=C4)=CC=C2,626,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ncc[nH]3)=[N+]12
625,625,626,1.47542241794331,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c1O,627,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
626,626,627,1.475029796775063,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c1,628,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
627,627,628,1.474294614894119,CC(C)CCc1cn(-c2ccc3c(-c4ccc(N(C)C)cc4)c4cc/c(=[N+](/C)CCCN)cc-4oc3c2)nn1,629,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4ccnn4)cc3oc-2c1
628,628,629,1.472928297966049,Cc1ccc(C2c3ccc(N)cc3Oc3cc(N)ccc32)cc1,630,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
629,629,630,1.468161414529958,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(C4=CC=CS4)S3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,631,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc(-c4cccs4)s3)=[N+]12
630,630,631,1.467255627303726,CC(=O)NCc1ccccc1OCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,632,0,0,1,O=C(NCCOc1ccccc1)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1
631,631,632,1.459984147952738,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1F,633,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
632,632,633,1.450886708188868,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc(Br)cc(Br)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,634,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
633,633,634,1.444204003797085,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1cccs1,635,0,0,1,c1csc(C2c3ccccc3Sc3ccccc32)c1
634,634,635,1.434357587830302,CC1=CC(/C=C/C2=CC=C(OCC)C=C2OCC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,636,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
635,635,636,1.43150709905174,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc1C,637,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
636,636,637,1.430352410868442,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(-n5ccnc5)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,638,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(-n4ccnc4)cc3)=[N+]12
637,637,638,1.427776645221389,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc(F)c(C)c1,639,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
638,638,639,1.423631857671363,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(CC)C=C5)N=N4)=CC=C3C(C6=CC(CN7CCCCC7)=CC=C6)=C2C=C\1,640,0,0,1,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
639,639,640,1.418693036168562,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CC(C)CC)C(C)=O)C(C)(C)c2ccccc21,641,0,0,1,C(=CC1=[NH+]c2ccccc2C1)C1=CC(=CC=C2Cc3ccccc3N2)CCC1
640,640,641,1.416174361583157,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC=C(N(C)C)C=C6)=C2C=C\1,642,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(CCc5ccccc5)nn4)cc3oc-2c1
